MSTI_VAR,MSTI Variables,COU,Country,YEAR,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
G_FBXGDP,Business-financed GERD as a percentage of GDP,ESP,Spain,2016,2016,PC,Percentage,0,Units,,,0.55570494068664,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,ESP,Spain,2017,2017,PC,Percentage,0,Units,,,0.57809964283625,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,ESP,Spain,2018,2018,PC,Percentage,0,Units,,,0.61444072769319,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,ESP,Spain,2019,2019,PC,Percentage,0,Units,,,0.61380330835567,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,ESP,Spain,2020,2020,PC,Percentage,0,Units,,,0.69365619876403,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,ESP,Spain,2021,2021,PC,Percentage,0,Units,,,0.71807771937006,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,SWE,Sweden,2015,2015,PC,Percentage,0,Units,,,1.84320039807815,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,SWE,Sweden,2017,2017,PC,Percentage,0,Units,,,2.04311523182015,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,SWE,Sweden,2019,2019,PC,Percentage,0,Units,,,2.1145357699264,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,SWE,Sweden,2021,2021,PC,Percentage,0,Units,,,2.06352279516593,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,CHE,Switzerland,2015,2015,PC,Percentage,0,Units,,,1.90628268664324,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,CHE,Switzerland,2017,2017,PC,Percentage,0,Units,,,1.98285146044684,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,CHE,Switzerland,2019,2019,PC,Percentage,0,Units,,,2.0683857127711,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,CHE,Switzerland,2021,2021,PC,Percentage,0,Units,,,2.21404069029807,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,TUR,Türkiye,2015,2015,PC,Percentage,0,Units,,,0.39084645932827,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,TUR,Türkiye,2016,2016,PC,Percentage,0,Units,,,0.48233964953342,b,Time series break
G_FBXGDP,Business-financed GERD as a percentage of GDP,TUR,Türkiye,2017,2017,PC,Percentage,0,Units,,,0.5146195063722,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,TUR,Türkiye,2018,2018,PC,Percentage,0,Units,,,0.60139466570237,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,TUR,Türkiye,2019,2019,PC,Percentage,0,Units,,,0.65511018360733,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,TUR,Türkiye,2020,2020,PC,Percentage,0,Units,,,0.67863182181673,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,TUR,Türkiye,2021,2021,PC,Percentage,0,Units,,,0.766000721089,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,GBR,United Kingdom,2018,2018,PC,Percentage,0,Units,,,1.5730616804409,b; e; p,Time series break; Estimated value; Provisional value
G_FBXGDP,Business-financed GERD as a percentage of GDP,GBR,United Kingdom,2019,2019,PC,Percentage,0,Units,,,1.57185567212962,p,Provisional value
G_FBXGDP,Business-financed GERD as a percentage of GDP,GBR,United Kingdom,2020,2020,PC,Percentage,0,Units,,,1.68330967949283,p,Provisional value
G_FBXGDP,Business-financed GERD as a percentage of GDP,GBR,United Kingdom,2021,2021,PC,Percentage,0,Units,,,1.70643798072984,p,Provisional value
G_FBXGDP,Business-financed GERD as a percentage of GDP,USA,United States,2015,2015,PC,Percentage,0,Units,,,1.76415244559452,b,Time series break
G_FBXGDP,Business-financed GERD as a percentage of GDP,USA,United States,2016,2016,PC,Percentage,0,Units,,,1.82709849304946,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,USA,United States,2017,2017,PC,Percentage,0,Units,,,1.84266976537912,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,USA,United States,2018,2018,PC,Percentage,0,Units,,,1.92940574170686,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,USA,United States,2019,2019,PC,Percentage,0,Units,,,2.08157008361078,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,USA,United States,2020,2020,PC,Percentage,0,Units,,,2.29904607085292,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,USA,United States,2021,2021,PC,Percentage,0,Units,,,2.34761783585483,p,Provisional value
G_FBXGDP,Business-financed GERD as a percentage of GDP,ARG,Argentina,2015,2015,PC,Percentage,0,Units,,,0.10651087356903,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,ARG,Argentina,2016,2016,PC,Percentage,0,Units,,,0.09671460333272,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,ARG,Argentina,2017,2017,PC,Percentage,0,Units,,,0.09913567992428,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,ARG,Argentina,2018,2018,PC,Percentage,0,Units,,,0.10524425241444,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,ARG,Argentina,2019,2019,PC,Percentage,0,Units,,,0.11300356292701,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,ARG,Argentina,2020,2020,PC,Percentage,0,Units,,,0.12756101611294,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,ARG,Argentina,2021,2021,PC,Percentage,0,Units,,,0.10909841405721,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,CHL,Chile,2015,2015,PC,Percentage,0,Units,,,0.12550719500182,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,CHL,Chile,2016,2016,PC,Percentage,0,Units,,,0.13013683887948,b,Time series break
G_FBXGDP,Business-financed GERD as a percentage of GDP,CHL,Chile,2017,2017,PC,Percentage,0,Units,,,0.1120213036837,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,CHL,Chile,2018,2018,PC,Percentage,0,Units,,,0.11316103368079,e,Estimated value
G_FBXGDP,Business-financed GERD as a percentage of GDP,CHL,Chile,2019,2019,PC,Percentage,0,Units,,,0.1060608324004,e,Estimated value
G_FBXGDP,Business-financed GERD as a percentage of GDP,CHL,Chile,2020,2020,PC,Percentage,0,Units,,,0.1163743280509,e,Estimated value
G_FBXGDP,Business-financed GERD as a percentage of GDP,CHN,China (People's Republic of),2015,2015,PC,Percentage,0,Units,,,1.53712103013363,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,CHN,China (People's Republic of),2016,2016,PC,Percentage,0,Units,,,1.59748430824372,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,CHN,China (People's Republic of),2017,2017,PC,Percentage,0,Units,,,1.61831259104173,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,CHN,China (People's Republic of),2018,2018,PC,Percentage,0,Units,,,1.64033610176474,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,CHN,China (People's Republic of),2019,2019,PC,Percentage,0,Units,,,1.71179832302635,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,CHN,China (People's Republic of),2020,2020,PC,Percentage,0,Units,,,1.86421143348195,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,CHN,China (People's Republic of),2021,2021,PC,Percentage,0,Units,,,1.89767642444509,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,EST,Estonia,2015,2015,PC,Percentage,0,Units,,,0.60189919504925,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,EST,Estonia,2016,2016,PC,Percentage,0,Units,,,0.59959785192782,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,EST,Estonia,2017,2017,PC,Percentage,0,Units,,,0.55635707524076,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,EST,Estonia,2018,2018,PC,Percentage,0,Units,,,0.5756555188528,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,EST,Estonia,2019,2019,PC,Percentage,0,Units,,,0.80119649088399,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,EST,Estonia,2020,2020,PC,Percentage,0,Units,,,0.87777226874257,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,EST,Estonia,2021,2021,PC,Percentage,0,Units,,,0.89265224734636,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,ISR,Israel,2015,2015,PC,Percentage,0,Units,,,1.39749948507897,d,Definition differs
G_FBXGDP,Business-financed GERD as a percentage of GDP,ISR,Israel,2016,2016,PC,Percentage,0,Units,,,1.70993271736812,d,Definition differs
G_FBXGDP,Business-financed GERD as a percentage of GDP,ISR,Israel,2017,2017,PC,Percentage,0,Units,,,1.63210419882784,d,Definition differs
G_FBXGDP,Business-financed GERD as a percentage of GDP,ISR,Israel,2018,2018,PC,Percentage,0,Units,,,1.77358726130012,d,Definition differs
G_FBXGDP,Business-financed GERD as a percentage of GDP,ISR,Israel,2019,2019,PC,Percentage,0,Units,,,1.9240898119415,d,Definition differs
G_FBXGDP,Business-financed GERD as a percentage of GDP,ISR,Israel,2020,2020,PC,Percentage,0,Units,,,2.28395220369535,d,Definition differs
G_FBXGDP,Business-financed GERD as a percentage of GDP,ROU,Romania,2015,2015,PC,Percentage,0,Units,,,0.18196767187299,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,ROU,Romania,2016,2016,PC,Percentage,0,Units,,,0.24125002459726,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,ROU,Romania,2017,2017,PC,Percentage,0,Units,,,0.27579047314194,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,ROU,Romania,2018,2018,PC,Percentage,0,Units,,,0.28382961103732,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,ROU,Romania,2019,2019,PC,Percentage,0,Units,,,0.25986730182688,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,ROU,Romania,2020,2020,PC,Percentage,0,Units,,,0.25882795551662,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,ROU,Romania,2021,2021,PC,Percentage,0,Units,,,0.26097236387597,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,RUS,Russia,2015,2015,PC,Percentage,0,Units,,,0.29144673715539,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,RUS,Russia,2016,2016,PC,Percentage,0,Units,,,0.30984505273529,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,RUS,Russia,2017,2017,PC,Percentage,0,Units,,,0.33476528836376,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,RUS,Russia,2018,2018,PC,Percentage,0,Units,,,0.29194529144165,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,RUS,Russia,2019,2019,PC,Percentage,0,Units,,,0.31383026209434,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,RUS,Russia,2020,2020,PC,Percentage,0,Units,,,0.32091815765795,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,SGP,Singapore,2015,2015,PC,Percentage,0,Units,,,1.14390541750375,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,SGP,Singapore,2016,2016,PC,Percentage,0,Units,,,1.06573257803286,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,SGP,Singapore,2017,2017,PC,Percentage,0,Units,,,0.98430528789317,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,SGP,Singapore,2018,2018,PC,Percentage,0,Units,,,0.94611198565084,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,SGP,Singapore,2019,2019,PC,Percentage,0,Units,,,1.05037457576079,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,SGP,Singapore,2020,2020,PC,Percentage,0,Units,,,1.2921515621859,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,SVN,Slovenia,2015,2015,PC,Percentage,0,Units,,,1.51958268183746,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,SVN,Slovenia,2016,2016,PC,Percentage,0,Units,,,1.39024302449868,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,SVN,Slovenia,2017,2017,PC,Percentage,0,Units,,,1.00849223781384,b,Time series break
G_FBXGDP,Business-financed GERD as a percentage of GDP,SVN,Slovenia,2018,2018,PC,Percentage,0,Units,,,1.00855690289566,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,SVN,Slovenia,2019,2019,PC,Percentage,0,Units,,,1.05886447560347,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,SVN,Slovenia,2020,2020,PC,Percentage,0,Units,,,1.06006885427118,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,SVN,Slovenia,2021,2021,PC,Percentage,0,Units,,,1.03692879714292,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,ZAF,South Africa,2015,2015,PC,Percentage,0,Units,,,0.2845304240222,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,ZAF,South Africa,2016,2016,PC,Percentage,0,Units,,,0.29510941893848,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,ZAF,South Africa,2017,2017,PC,Percentage,0,Units,,,0.31638921160453,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,ZAF,South Africa,2018,2018,PC,Percentage,0,Units,,,0.27099771037012,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,ZAF,South Africa,2019,2019,PC,Percentage,0,Units,,,0.16637202114664,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,ZAF,South Africa,2020,2020,PC,Percentage,0,Units,,,0.16224979977211,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,TWN,Chinese Taipei,2015,2015,PC,Percentage,0,Units,,,2.33169859237951,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,TWN,Chinese Taipei,2016,2016,PC,Percentage,0,Units,,,2.39608676519493,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,TWN,Chinese Taipei,2017,2017,PC,Percentage,0,Units,,,2.53156690696432,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,TWN,Chinese Taipei,2018,2018,PC,Percentage,0,Units,,,2.69350279218855,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,TWN,Chinese Taipei,2019,2019,PC,Percentage,0,Units,,,2.83104965714521,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,TWN,Chinese Taipei,2020,2020,PC,Percentage,0,Units,,,2.97726404409036,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,TWN,Chinese Taipei,2021,2021,PC,Percentage,0,Units,,,3.17802792537595,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,OECD,OECD - Total,2015,2015,PC,Percentage,0,Units,,,1.47109573466088,e,Estimated value
G_FBXGDP,Business-financed GERD as a percentage of GDP,OECD,OECD - Total,2016,2016,PC,Percentage,0,Units,,,1.4875557723067,e,Estimated value
G_FBXGDP,Business-financed GERD as a percentage of GDP,OECD,OECD - Total,2017,2017,PC,Percentage,0,Units,,,1.51614742544862,e,Estimated value
G_FBXGDP,Business-financed GERD as a percentage of GDP,OECD,OECD - Total,2018,2018,PC,Percentage,0,Units,,,1.57677764181721,e,Estimated value
G_FBXGDP,Business-financed GERD as a percentage of GDP,OECD,OECD - Total,2019,2019,PC,Percentage,0,Units,,,1.63813078620415,e,Estimated value
G_FBXGDP,Business-financed GERD as a percentage of GDP,OECD,OECD - Total,2020,2020,PC,Percentage,0,Units,,,1.74334004102464,e,Estimated value
G_FBXGDP,Business-financed GERD as a percentage of GDP,OECD,OECD - Total,2021,2021,PC,Percentage,0,Units,,,1.75589433946963,e,Estimated value
G_FBXGDP,Business-financed GERD as a percentage of GDP,LVA,Latvia,2015,2015,PC,Percentage,0,Units,,,0.12412438386487,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,LVA,Latvia,2016,2016,PC,Percentage,0,Units,,,0.093806692942,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,LVA,Latvia,2017,2017,PC,Percentage,0,Units,,,0.12340448287351,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,LVA,Latvia,2018,2018,PC,Percentage,0,Units,,,0.14269271302616,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,LVA,Latvia,2019,2019,PC,Percentage,0,Units,,,0.15450486812569,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,LVA,Latvia,2020,2020,PC,Percentage,0,Units,,,0.22806133680728,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,LVA,Latvia,2021,2021,PC,Percentage,0,Units,,,0.24797247815926,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,LTU,Lithuania,2015,2015,PC,Percentage,0,Units,,,0.29769693738289,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,LTU,Lithuania,2016,2016,PC,Percentage,0,Units,,,0.32827321115668,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,LTU,Lithuania,2017,2017,PC,Percentage,0,Units,,,0.31746157713274,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,LTU,Lithuania,2018,2018,PC,Percentage,0,Units,,,0.35624562246076,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,LTU,Lithuania,2019,2019,PC,Percentage,0,Units,,,0.33783994556555,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,LTU,Lithuania,2020,2020,PC,Percentage,0,Units,,,0.42302424993442,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,LTU,Lithuania,2021,2021,PC,Percentage,0,Units,,,0.40048494719345,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,COL,Colombia,2015,2015,PC,Percentage,0,Units,,,0.17670967646815,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,COL,Colombia,2016,2016,PC,Percentage,0,Units,,,0.11082861511655,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,COL,Colombia,2017,2017,PC,Percentage,0,Units,,,0.09938950210677,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,COL,Colombia,2018,2018,PC,Percentage,0,Units,,,0.14066487808203,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,COL,Colombia,2019,2019,PC,Percentage,0,Units,,,0.15887082078656,e,Estimated value
G_FBXGDP,Business-financed GERD as a percentage of GDP,COL,Colombia,2020,2020,PC,Percentage,0,Units,,,0.15471013281639,e,Estimated value
G_FBXGDP,Business-financed GERD as a percentage of GDP,EU27_2020,European Union – 27 countries (from 01/02/2020),2015,2015,PC,Percentage,0,Units,,,1.11933573879867,e,Estimated value
G_FBXGDP,Business-financed GERD as a percentage of GDP,EU27_2020,European Union – 27 countries (from 01/02/2020),2016,2016,PC,Percentage,0,Units,,,1.14770677758758,e,Estimated value
G_FBXGDP,Business-financed GERD as a percentage of GDP,EU27_2020,European Union – 27 countries (from 01/02/2020),2017,2017,PC,Percentage,0,Units,,,1.18730522740406,e,Estimated value
G_FBXGDP,Business-financed GERD as a percentage of GDP,EU27_2020,European Union – 27 countries (from 01/02/2020),2018,2018,PC,Percentage,0,Units,,,1.2143887593412,e,Estimated value
G_FBXGDP,Business-financed GERD as a percentage of GDP,EU27_2020,European Union – 27 countries (from 01/02/2020),2019,2019,PC,Percentage,0,Units,,,1.22853313866832,e,Estimated value
G_FBXGDP,Business-financed GERD as a percentage of GDP,EU27_2020,European Union – 27 countries (from 01/02/2020),2020,2020,PC,Percentage,0,Units,,,1.24245945501497,e,Estimated value
G_FBXGDP,Business-financed GERD as a percentage of GDP,EU27_2020,European Union – 27 countries (from 01/02/2020),2021,2021,PC,Percentage,0,Units,,,1.22930199035067,e,Estimated value
G_FBXGDP,Business-financed GERD as a percentage of GDP,CRI,Costa Rica,2015,2015,PC,Percentage,0,Units,,,0.14320664985865,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,CRI,Costa Rica,2016,2016,PC,Percentage,0,Units,,,0.13099559561429,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,CRI,Costa Rica,2017,2017,PC,Percentage,0,Units,,,0.12050376260032,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,CRI,Costa Rica,2018,2018,PC,Percentage,0,Units,,,0.10322900068682,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,CRI,Costa Rica,2020,2020,PC,Percentage,0,Units,,,0.09240782716546,,
G_FBXGDP,Business-financed GERD as a percentage of GDP,CRI,Costa Rica,2021,2021,PC,Percentage,0,Units,,,0.08067542137787,,
